id,text,label,severity,obd_code,language
170,Abnormal Engine Noise at High RPM sout f el moteur f la grande vitesse el moteur ydoq ki tet7arrak صوت في المحرك بالسرعة العالية دق عند التحريك bruit moteur à régime élevé claquement accélération Abnormal Engine Noise at High RPM P0300,moteur,عالي,P0300,mixed_ar_fr_dz
171,Abnormal Engine Noise at High RPM sout f el moteur f la grande vitesse el moteur ydoq ki tet7arrak صوت في المحرك بالسرعة العالية دق عند التحريك bruit moteur à régime élevé claquement accélération Abnormal Engine Noise at High RPM P0300,moteur,عالي,P0300,mixed_ar_fr_dz
172,Abnormal Engine Noise at High RPM sout f el moteur f la grande vitesse el moteur ydoq ki tet7arrak صوت في المحرك بالسرعة العالية دق عند التحريك bruit moteur à régime élevé claquement accélération Abnormal Engine Noise at High RPM P0300,moteur,عالي,P0300,mixed_ar_fr_dz
173,Abnormal Engine Noise at High RPM sout f el moteur f la grande vitesse el moteur ydoq ki tet7arrak صوت في المحرك بالسرعة العالية دق عند التحريك bruit moteur à régime élevé claquement accélération Abnormal Engine Noise at High RPM P0300,moteur,عالي,P0300,mixed_ar_fr_dz
174,Abnormal Engine Noise at High RPM sout f el moteur f la grande vitesse el moteur ydoq ki tet7arrak صوت في المحرك بالسرعة العالية دق عند التحريك bruit moteur à régime élevé claquement accélération Abnormal Engine Noise at High RPM P0300,moteur,عالي,P0300,mixed_ar_fr_dz
175,Abnormal Engine Noise at High RPM sout f el moteur f la grande vitesse el moteur ydoq ki tet7arrak صوت في المحرك بالسرعة العالية دق عند التحريك bruit moteur à régime élevé claquement accélération Abnormal Engine Noise at High RPM P0300,moteur,عالي,P0300,mixed_ar_fr_dz
176,Engine Runs Rough After Rain el moteur mashi mlih ba3d el matar rdua ba3d el matar المحرك لا يعمل جيداً بعد المطر اهتزاز بعد المطر moteur irrégulier après pluie vibration après pluie Engine Runs Rough After Rain P0300,moteur,متوسط,P0300,mixed_ar_fr_dz
177,Engine Runs Rough After Rain el moteur mashi mlih ba3d el matar rdua ba3d el matar المحرك لا يعمل جيداً بعد المطر اهتزاز بعد المطر moteur irrégulier après pluie vibration après pluie Engine Runs Rough After Rain P0300,moteur,متوسط,P0300,mixed_ar_fr_dz
178,Engine Runs Rough After Rain el moteur mashi mlih ba3d el matar rdua ba3d el matar المحرك لا يعمل جيداً بعد المطر اهتزاز بعد المطر moteur irrégulier après pluie vibration après pluie Engine Runs Rough After Rain P0300,moteur,متوسط,P0300,mixed_ar_fr_dz
179,Engine Runs Rough After Rain el moteur mashi mlih ba3d el matar rdua ba3d el matar المحرك لا يعمل جيداً بعد المطر اهتزاز بعد المطر moteur irrégulier après pluie vibration après pluie Engine Runs Rough After Rain P0300,moteur,متوسط,P0300,mixed_ar_fr_dz
180,Engine Runs Rough After Rain el moteur mashi mlih ba3d el matar rdua ba3d el matar المحرك لا يعمل جيداً بعد المطر اهتزاز بعد المطر moteur irrégulier après pluie vibration après pluie Engine Runs Rough After Rain P0300,moteur,متوسط,P0300,mixed_ar_fr_dz
181,Engine Runs Rough After Rain el moteur mashi mlih ba3d el matar rdua ba3d el matar المحرك لا يعمل جيداً بعد المطر اهتزاز بعد المطر moteur irrégulier après pluie vibration après pluie Engine Runs Rough After Rain P0300,moteur,متوسط,P0300,mixed_ar_fr_dz
182,Engine Runs Rough After Rain el moteur mashi mlih ba3d el matar rdua ba3d el matar المحرك لا يعمل جيداً بعد المطر اهتزاز بعد المطر moteur irrégulier après pluie vibration après pluie Engine Runs Rough After Rain P0300,moteur,متوسط,P0300,mixed_ar_fr_dz
183,Engine Runs Rough After Rain el moteur mashi mlih ba3d el matar rdua ba3d el matar المحرك لا يعمل جيداً بعد المطر اهتزاز بعد المطر moteur irrégulier après pluie vibration après pluie Engine Runs Rough After Rain P0300,moteur,متوسط,P0300,mixed_ar_fr_dz
184,Engine Runs Rough After Rain el moteur mashi mlih ba3d el matar rdua ba3d el matar المحرك لا يعمل جيداً بعد المطر اهتزاز بعد المطر moteur irrégulier après pluie vibration après pluie Engine Runs Rough After Rain P0300,moteur,متوسط,P0300,mixed_ar_fr_dz
185,Engine Runs Rough After Rain el moteur mashi mlih ba3d el matar rdua ba3d el matar المحرك لا يعمل جيداً بعد المطر اهتزاز بعد المطر moteur irrégulier après pluie vibration après pluie Engine Runs Rough After Rain P0300,moteur,متوسط,P0300,mixed_ar_fr_dz
186,Engine Runs Rough After Rain el moteur mashi mlih ba3d el matar rdua ba3d el matar المحرك لا يعمل جيداً بعد المطر اهتزاز بعد المطر moteur irrégulier après pluie vibration après pluie Engine Runs Rough After Rain P0300,moteur,متوسط,P0300,mixed_ar_fr_dz
187,Engine Runs Rough After Rain el moteur mashi mlih ba3d el matar rdua ba3d el matar المحرك لا يعمل جيداً بعد المطر اهتزاز بعد المطر moteur irrégulier après pluie vibration après pluie Engine Runs Rough After Rain P0300,moteur,متوسط,P0300,mixed_ar_fr_dz
188,Engine Runs Rough After Rain el moteur mashi mlih ba3d el matar rdua ba3d el matar المحرك لا يعمل جيداً بعد المطر اهتزاز بعد المطر moteur irrégulier après pluie vibration après pluie Engine Runs Rough After Rain P0300,moteur,متوسط,P0300,mixed_ar_fr_dz
189,Engine Runs Rough After Rain el moteur mashi mlih ba3d el matar rdua ba3d el matar المحرك لا يعمل جيداً بعد المطر اهتزاز بعد المطر moteur irrégulier après pluie vibration après pluie Engine Runs Rough After Rain P0300,moteur,متوسط,P0300,mixed_ar_fr_dz
190,Engine Runs Rough After Rain el moteur mashi mlih ba3d el matar rdua ba3d el matar المحرك لا يعمل جيداً بعد المطر اهتزاز بعد المطر moteur irrégulier après pluie vibration après pluie Engine Runs Rough After Rain P0300,moteur,متوسط,P0300,mixed_ar_fr_dz
191,Engine Runs Rough After Rain el moteur mashi mlih ba3d el matar rdua ba3d el matar المحرك لا يعمل جيداً بعد المطر اهتزاز بعد المطر moteur irrégulier après pluie vibration après pluie Engine Runs Rough After Rain P0300,moteur,متوسط,P0300,mixed_ar_fr_dz
192,Engine Runs Rough After Rain el moteur mashi mlih ba3d el matar rdua ba3d el matar المحرك لا يعمل جيداً بعد المطر اهتزاز بعد المطر moteur irrégulier après pluie vibration après pluie Engine Runs Rough After Rain P0300,moteur,متوسط,P0300,mixed_ar_fr_dz
193,Engine Runs Rough After Rain el moteur mashi mlih ba3d el matar rdua ba3d el matar المحرك لا يعمل جيداً بعد المطر اهتزاز بعد المطر moteur irrégulier après pluie vibration après pluie Engine Runs Rough After Rain P0300,moteur,متوسط,P0300,mixed_ar_fr_dz
194,Engine Runs Rough After Rain el moteur mashi mlih ba3d el matar rdua ba3d el matar المحرك لا يعمل جيداً بعد المطر اهتزاز بعد المطر moteur irrégulier après pluie vibration après pluie Engine Runs Rough After Rain P0300,moteur,متوسط,P0300,mixed_ar_fr_dz
195,Engine Runs Rough After Rain el moteur mashi mlih ba3d el matar rdua ba3d el matar المحرك لا يعمل جيداً بعد المطر اهتزاز بعد المطر moteur irrégulier après pluie vibration après pluie Engine Runs Rough After Rain P0300,moteur,متوسط,P0300,mixed_ar_fr_dz
196,Engine Runs Rough After Rain el moteur mashi mlih ba3d el matar rdua ba3d el matar المحرك لا يعمل جيداً بعد المطر اهتزاز بعد المطر moteur irrégulier après pluie vibration après pluie Engine Runs Rough After Rain P0300,moteur,متوسط,P0300,mixed_ar_fr_dz
197,Engine Runs Rough After Rain el moteur mashi mlih ba3d el matar rdua ba3d el matar المحرك لا يعمل جيداً بعد المطر اهتزاز بعد المطر moteur irrégulier après pluie vibration après pluie Engine Runs Rough After Rain P0300,moteur,متوسط,P0300,mixed_ar_fr_dz
198,Engine Runs Rough After Rain el moteur mashi mlih ba3d el matar rdua ba3d el matar المحرك لا يعمل جيداً بعد المطر اهتزاز بعد المطر moteur irrégulier après pluie vibration après pluie Engine Runs Rough After Rain P0300,moteur,متوسط,P0300,mixed_ar_fr_dz
199,Engine Runs Rough After Rain el moteur mashi mlih ba3d el matar rdua ba3d el matar المحرك لا يعمل جيداً بعد المطر اهتزاز بعد المطر moteur irrégulier après pluie vibration après pluie Engine Runs Rough After Rain P0300,moteur,متوسط,P0300,mixed_ar_fr_dz
200,Engine Runs Rough After Rain el moteur mashi mlih ba3d el matar rdua ba3d el matar المحرك لا يعمل جيداً بعد المطر اهتزاز بعد المطر moteur irrégulier après pluie vibration après pluie Engine Runs Rough After Rain P0300,moteur,متوسط,P0300,mixed_ar_fr_dz
201,Black Smoke at Acceleration dkhane khal ki tet7arrak dkhane ki tomobile tsra3 دخان أسود عند التسارع دخان عند سرعة السيارة fumée noire à l'accélération fumée noire en accélérant Black Smoke at Acceleration P0172,carburant,عالي,P0172,mixed_ar_fr_dz
202,Black Smoke at Acceleration dkhane khal ki tet7arrak dkhane ki tomobile tsra3 دخان أسود عند التسارع دخان عند سرعة السيارة fumée noire à l'accélération fumée noire en accélérant Black Smoke at Acceleration P0172,carburant,عالي,P0172,mixed_ar_fr_dz
203,Black Smoke at Acceleration dkhane khal ki tet7arrak dkhane ki tomobile tsra3 دخان أسود عند التسارع دخان عند سرعة السيارة fumée noire à l'accélération fumée noire en accélérant Black Smoke at Acceleration P0172,carburant,عالي,P0172,mixed_ar_fr_dz
204,Black Smoke at Acceleration dkhane khal ki tet7arrak dkhane ki tomobile tsra3 دخان أسود عند التسارع دخان عند سرعة السيارة fumée noire à l'accélération fumée noire en accélérant Black Smoke at Acceleration P0172,carburant,عالي,P0172,mixed_ar_fr_dz
205,Black Smoke at Acceleration dkhane khal ki tet7arrak dkhane ki tomobile tsra3 دخان أسود عند التسارع دخان عند سرعة السيارة fumée noire à l'accélération fumée noire en accélérant Black Smoke at Acceleration P0172,carburant,عالي,P0172,mixed_ar_fr_dz
206,Black Smoke at Acceleration dkhane khal ki tet7arrak dkhane ki tomobile tsra3 دخان أسود عند التسارع دخان عند سرعة السيارة fumée noire à l'accélération fumée noire en accélérant Black Smoke at Acceleration P0172,carburant,عالي,P0172,mixed_ar_fr_dz
207,Black Smoke at Acceleration dkhane khal ki tet7arrak dkhane ki tomobile tsra3 دخان أسود عند التسارع دخان عند سرعة السيارة fumée noire à l'accélération fumée noire en accélérant Black Smoke at Acceleration P0172,carburant,عالي,P0172,mixed_ar_fr_dz
208,Black Smoke at Acceleration dkhane khal ki tet7arrak dkhane ki tomobile tsra3 دخان أسود عند التسارع دخان عند سرعة السيارة fumée noire à l'accélération fumée noire en accélérant Black Smoke at Acceleration P0172,carburant,عالي,P0172,mixed_ar_fr_dz
209,Black Smoke at Acceleration dkhane khal ki tet7arrak dkhane ki tomobile tsra3 دخان أسود عند التسارع دخان عند سرعة السيارة fumée noire à l'accélération fumée noire en accélérant Black Smoke at Acceleration P0172,carburant,عالي,P0172,mixed_ar_fr_dz
210,Black Smoke at Acceleration dkhane khal ki tet7arrak dkhane ki tomobile tsra3 دخان أسود عند التسارع دخان عند سرعة السيارة fumée noire à l'accélération fumée noire en accélérant Black Smoke at Acceleration P0172,carburant,عالي,P0172,mixed_ar_fr_dz
211,Black Smoke at Acceleration dkhane khal ki tet7arrak dkhane ki tomobile tsra3 دخان أسود عند التسارع دخان عند سرعة السيارة fumée noire à l'accélération fumée noire en accélérant Black Smoke at Acceleration P0172,carburant,عالي,P0172,mixed_ar_fr_dz
